PERMIT_NO,FARM_NAME,COUNTY,PROD_GAS_QUANT
125-27871,BOVINATOR 1V,Washington,
125-27872,HILL UNIT 4H,Washington,
125-27873,HILL UNIT 5H,Washington,
125-27874,ROSS UNIT 1H,Washington,
125-27875,ROSS UNIT 2H,Washington,
125-27876,HAYWOOD 593743,Washington,2172177.0
125-27877,HAYWOOD 593744,Washington,3992416.0
125-27878,HAYWOOD 593807,Washington,3160688.0
125-27879,HAYWOOD 593808,Washington,7041482.0
125-27882,ROBERT SHORTS WAS 1H,Washington,
125-27883,ROBERT SHORTS UP WAS 2H,Washington,
125-27884,ROBERT SHORTS UP WAS 105H,Washington,
125-27885,WERNER 592698,Washington,6210182.0
125-27886,WERNER 592699,Washington,1305475.0
125-27887,COGAR 593154,Washington,2647760.0
125-27888,COGAR 592746,Washington,
125-27889,COGAR 592747,Washington,
125-27890,COGAR 593145,Washington,1855572.0
125-27891,COGAR 593146,Washington,1716201.0
125-27892,COGAR 593147,Washington,2084645.0
125-27893,COGAR 593148,Washington,1822975.0
125-27894,COGAR 593149,Washington,1220374.0
125-27895,COGAR 593150,Washington,2745999.0
125-27896,COGAR 593151,Washington,3262065.0
125-27897,COGAR 593155,Washington,2201397.0
125-27898,COGAR 593156,Washington,963571.0
125-27899,COGAR 593157,Washington,47555.0
125-27900,COGAR 593158,Washington,35556.0
125-27901,COGAR 593159,Washington,
125-27908,GHOST CHILI 1V,Washington,
125-27909,BOVINATOR 1H,Washington,292230.0
125-27910,BOVINATOR 3H,Washington,311362.0
125-27911,BOVINATOR 5H,Washington,220365.0
125-27912,BOVINATOR 7H,Washington,
125-27913,BOVINATOR 9H,Washington,
125-27914,BOVINATOR 11H,Washington,
125-27915,HABANERO 8H,Washington,
125-27916,HABANERO 2H,Washington,
125-27917,HABANERO 4H,Washington,
125-27918,HABANERO 6H,Washington,
125-27922,HUFFY'S FAMILY UNIT 10H,Washington,
125-27923,HUFFY'S FAMILY UNIT 13H,Washington,
125-27924,HUFFY'S FAMILY UNIT 14H,Washington,
125-27925,JT FARM 593014,Washington,
125-27926,JT FARM 593015,Washington,
125-27927,JT FARM 593016,Washington,
125-27928,JT FARM 593017,Washington,
125-27929,JT FARM 593018,Washington,
125-27930,LUTES 593520,Washington,
125-27931,TRINIDAD SCORPION 1H,Washington,2585224.0
125-27932,TRINIDAD SCORPION 2H,Washington,
125-27933,TRINIDAD SCORPION 3H,Washington,2601026.0
125-27934,TRINIDAD SCORPION 4H,Washington,
125-27935,TRINIDAD SCORPION 5H,Washington,2635394.0
125-27936,TRINIDAD SCORPION 6H,Washington,
125-27937,TRINIDAD SCORPION 7H,Washington,2918819.0
125-27938,TRINIDAD SCORPION 8H,Washington,
125-27939,TRINIDAD SCORPION 9H,Washington,2467544.0
125-27940,TRINIDAD SCORPION 10H,Washington,
125-27941,TRINIDAD SCORPION 11H,Washington,2034030.0
125-27942,TRINIDAD SCORPION 12H,Washington,
125-27943,THAI VOLCANO 1H,Washington,2281241.0
125-27944,OLD MCDONALD FARM UNIT 3H,Washington,
125-27945,OLD MCDONALD FARM UNIT 4H,Washington,
125-27946,OLD MCDONALD FARM UNIT 5H,Washington,
125-27949,THAI VOLCANO 3H,Washington,2610054.0
125-27950,THAI VOLCANO 5H,Washington,2681610.0
125-27951,THAI VOLCANO 7H,Washington,2553263.0
125-27952,THAI VOLCANO 9H,Washington,2196944.0
125-27953,THAI VOLCANO 11H,Washington,2088915.0
125-27954,THAI VOLCANO 13H,Washington,
125-27955,COGAR 592753,Washington,2612872.0
125-27958,HARRIS MICHAEL 11116 6H,Washington,3169745.0299999993
125-27959,HARRIS MICHAEL 11116 7H,Washington,3368607.7600000007
125-27960,EALY 594496,Washington,
125-27961,JOSEPH POWERS WAS 2V,Washington,
125-27965,GUY AVOLIO WAS 2V,Washington,
125-27966,MILLER ESTATE 11212 8H,Washington,4001663.1800000006
125-27967,MILLER ESTATE 11212 3H,Washington,3400327.1300000004
125-27968,MILLER ESTATE 11212 7H,Washington,3865028.209999999
125-27969,MILLER ESTATE 11212 4H,Washington,1585355.2600000002
125-27970,ZEDIKER STATION 11784 5H,Washington,3628959.47
125-27971,ZEDIKER STATION 11784 6H,Washington,3131343.33
125-27972,ZEDIKER STATION 11784 7H,Washington,4428892.020000001
125-27973,ZEDIKER STATION 11784 8H,Washington,5341110.72
125-27974,ZEDIKER STATION 11784 10H,Washington,2180746.860000001
125-27975,ZEDIKER STATION 11784 11H,Washington,1176991.99
125-27976,COWHORN PEPPER 1H,Washington,
125-27977,COWHORN PEPPER 2H,Washington,
125-27978,COWHORN PEPPER 3H,Washington,
125-27979,COWHORN PEPPER 4H,Washington,
125-27980,COWHORN PEPPER 5H,Washington,
125-27981,COWHORN PEPPER 6H,Washington,
125-27982,COWHORN PEPPER 8H,Washington,
125-27983,COWHORN PEPPER 10H,Washington,
125-27984,COWHORN PEPPER 12H,Washington,
125-27985,BROWNLEE MICHAEL UNIT 6H,Washington,
125-27986,BROWNLEE MICHAEL UNIT 7H,Washington,
125-27987,BROWNLEE MICHAEL UNIT 8H,Washington,
125-27988,BROWNLEE KELLEY 12333 3H,Washington,
125-27989,YONKER GEORGE 11360 8H,Washington,
125-27990,MOORE PARK 12065 1H,Washington,1003663.99
125-27991,MOORE PARK 12065 6H,Washington,1318085.64
125-27992,MOORE PARK 12065 9H,Washington,1832351.3499999999
125-27993,KOCI 594303,Washington,3274899.0
125-27994,KOCI 594304,Washington,3744825.0
125-27995,RANDOLPH KAREN 11410 12H,Washington,5503128.299999999
125-27996,RANDOLPH KAREN 11410 11H,Washington,6163045.550000001
125-27997,RANDOLPH KAREN 11410 10H,Washington,6353329.3
125-27998,RANDOLPH KAREN 11410 1H,Washington,4719387.529999999
125-27999,RANDOLPH KAREN 11410 5H,Washington,4570765.819999999
125-28000,RANDOLPH KAREN 11410 9H,Washington,4806954.220000001
125-28001,RANDOLPH KAREN 11410 2H,Washington,4057251.0799999996
125-28002,RANDOLPH KAREN 11410 3H,Washington,5150296.809999999
125-28003,RANDOLPH KAREN 11410 4H,Washington,4506809.880000001
125-28004,MATCHETT FARM 12122 5H,Washington,
125-28005,KEVECH 594669,Washington,
125-28008,MOCEK JOHN 11222 4H,Washington,2488352.22
125-28009,MUNCE WILLIAM 10060 10H,Washington,
125-28011,WERNER 592704,Washington,6739029.0
125-28012,SHELLER GENE 11300 2H,Washington,3723918.1
125-28013,SHELLER GENE 11300 3H,Washington,3506640.3200000003
125-28014,SHELLER GENE 11300 7H,Washington,2509448.8600000003
125-28015,GOLDEN GOOSE 5H,Washington,4485779.0
125-28016,GOLDEN GOOSE 7H,Washington,3888596.0
125-28017,GOLDEN GOOSE 9H,Washington,3980880.0
125-28018,GOLDEN GOOSE 11H,Washington,4227638.0
125-28019,GOLDEN GOOSE 1H,Washington,3654822.0
125-28020,GOLDEN GOOSE 3H,Washington,4758457.0
125-28021,WERNER 592703,Washington,4345350.0
125-28023,ROBINSON CAMPBELL 11132 1H,Washington,
125-28024,ROBINSON CAMPBELL 11132 2H,Washington,
125-28025,HAYWOOD 593728,Washington,
125-28026,HAYWOOD 593745,Washington,9753236.0
125-28027,HAYWOOD 593788,Washington,
125-28028,MILLER WILLIAM 10129 1H,Washington,
125-28029,MILLER WILLIAM 10129 2H,Washington,
125-28030,MILLER WILLIAM 10129 3H,Washington,
125-28031,MILLER WILLIAM 10129 4H,Washington,
125-28032,MILLER WILLIAM 10129 9H,Washington,
125-28033,MILLER WILLIAM 10129 11H,Washington,
125-28034,MILLER WILLIAM 10129 12H,Washington,
125-28036,EALY 593334,Washington,
125-28037,EALY 593335,Washington,
125-28038,HARRIS MICHAEL 11116 10H,Washington,4313925.960000001
125-28039,EALY 593333,Washington,
125-28040,EALY 593336,Washington,
125-28041,EALY 593337,Washington,
125-28042,EALY 593338,Washington,
125-28043,EALY 593339,Washington,
125-28044,COGAR 592751,Washington,
125-28045,EALY 593344,Washington,
125-28046,EALY 593345,Washington,
125-28047,EALY 593346,Washington,
125-28048,EALY 593332,Washington,
125-28049,EALY 593343,Washington,
125-28050,MOCEK JOHN 11222 5H,Washington,2463236.81
125-28051,MOCEK JOHN 11222 6H,Washington,2889615.2299999995
125-28052,MARCHEZAK JOHN 11528 7H,Washington,8249772.81
125-28053,SHELLER GENE 11300 6H,Washington,3086152.2700000005
125-28054,SHELLER GENE 11300 8H,Washington,3252585.26
125-28055,MOCEK JOHN 11222 7H,Washington,2960094.9299999997
125-28056,MARCHEZAK JOHN 11528 1H,Washington,
125-28057,MARCHEZAK JOHN 11528 2H,Washington,8448520.42
125-28058,MARCHEZAK JOHN 11528 3H,Washington,2418186.8899999997
125-28059,MARCHEZAK JOHN 11528 6H,Washington,10096682.45
125-28060,PRAIRIE FIRE 10,Washington,
125-28061,PRAIRIE FIRE 2,Washington,
125-28062,PRAIRIE FIRE 4,Washington,
125-28063,PRAIRIE FIRE 6,Washington,
125-28064,PRAIRIE FIRE 8,Washington,
125-28065,HARMON CREEK 'C' UNIT 27H,Washington,1219015.7699999998
125-28066,HARMON CREEK 'C' UNIT 28H,Washington,877428.3299999998
125-28067,HARMON CREEK C UNIT 38H,Washington,1610044.3600000003
125-28068,PRAIRIE FIRE 12,Washington,
125-28069,HARMON CREEK 'C' UNIT 16H,Washington,982639.2900000002
125-28070,HARMON CREEK 'C' UNIT 17H,Washington,890682.73
125-28071,HARMON CREEK 'C' UNIT 18H,Washington,1171468.44
125-28072,PRAIRIE FIRE 14,Washington,
125-28073,SUSAN SCOFIELD WAS 201H,Washington,
125-28074,HAYWOOD 593789,Washington,3883367.0
125-28075,HAYWOOD 593809,Washington,3176372.0
125-28077,BIGGER THOMAS 10235 4H,Washington,626732.78
125-28078,JONES ROBERT 12046 6H,Washington,2417770.4000000004
125-28079,JONES ROBERT 12046 7H,Washington,2581855.07
125-28080,JONES ROBERT 12046 8H,Washington,2390446.8000000003
125-28081,JONES ROBERT 12046 9H,Washington,2345133.17
125-28082,MUNCE WILLIAM 10060 4H,Washington,1308779.29
125-28083,MUNCE WILLIAM 10060 5H,Washington,2500776.3
125-28084,MUNCE WILLIAM 10060 6H,Washington,2444743.21
125-28085,MUNCE WILLIAM 10060 7H,Washington,2097757.41
125-28086,R SMITH 593773,Washington,4155926.0
125-28087,MUNCE WILIAM 10060 9H,Washington,1398318.0
125-28088,MUNCE WILLIAM 10060 11H,Washington,1715653.33
125-28089,MUNCE WILLIAM 10060 8H,Washington,2161183.8099999996
125-28090,MUNCE WILLIAM 10060 10H,Washington,881320.02
125-28091,MARLIN FUNKA UP WAS 7H,Washington,
125-28092,HARBISON 592594,Washington,1454713.0
125-28094,JONES ROBERT 12046 5H,Washington,
125-28095,HARBISON 592605,Washington,
125-28097,HARBISON 592604,Washington,3151104.0
125-28098,HARBISON 592595,Washington,2887230.0
125-28099,GALLAGHER 594664,Washington,
125-28100,COGAR 592746,Washington,
125-28101,THAI VOLCANO 13H,Washington,2050650.0
125-28102,YONKER GOERGE 11360,Washington,
125-28103,YONKER GEORGE 11360 12H,Washington,2700518.3200000003
125-28104,YONKER GEORGE 11360 10H,Washington,3154931.89
125-28106,YONKER GEORGE 11360 9H,Washington,2641113.28
125-28107,BIGGER THOMAS 10235 3H,Washington,539983.9
125-28109,YONKER GEORGE 11360 7H,Washington,2782002.0900000003
125-28110,YONKER GEORGE 11360 6H,Washington,2538902.3800000004
125-28111,YONKER GEORGE 11360 8H,Washington,2862905.8
125-28112,BIGGER THOMAS 10235 2H,Washington,712922.39
125-28113,BIGGER THOMAS 10235 1H,Washington,809816.9099999999
125-28114,HARBISON 592603,Washington,
125-28115,ROBINSON CAMPBELL 11132 6H,Washington,1199579.61
125-28116,ROBINSON CAMPBELL 11132 7H,Washington,743566.7300000001
125-28117,ROBINSON CAMPBELL 11132 8H,Washington,699236.8400000001
125-28118,HARBISON 592601,Washington,
125-28119,HARBISON 592596,Washington,889127.0
125-28120,HARBISON 592597,Washington,1661005.0
125-28121,HARBISON 593000,Washington,
125-28122,ROBINSON CAMPBELL 11132 9H,Washington,473663.13999999996
125-28123,ROBINSON CAMPBELL 11132 10H,Washington,1080722.28
125-28124,BROWNLEE MICHAEL UNIT 9H,Washington,2680559.4699999997
125-28125,R SMITH 593774,Washington,3149786.0
125-28126,COGAR 592744,Washington,
125-28127,COGAR 592745,Washington,
125-28128,COGAR 593144,Washington,
125-28129,PRAIRIE FIRE 1,Washington,4623654.0
125-28130,PRAIRIE FIRE 3,Washington,2966749.0
125-28131,PRAIRIE FIRE 5,Washington,3107099.0
125-28132,PRAIRIE FIRE 7,Washington,3171077.0
125-28133,PRAIRIE FIRE 9,Washington,2646304.0
125-28134,PRAIRIE FIRE 11,Washington,3144899.0
125-28135,THREE MUSKETEERS 1V,Washington,
125-28136,FOUR HORSEMEN 1V,Washington,
125-28137,GRANT 594419,Washington,
125-28138,GRANT 594420,Washington,
125-28139,GRANT 594421,Washington,
125-28140,GRANT 594422,Washington,
125-28141,GRANT 594423,Washington,
125-28142,GRANT 594424,Washington,
125-28143,GRANT 594425,Washington,
125-28144,BEDILLION-DAY UNIT 12H,Washington,1997590.9200000004
125-28145,BEDILLION-DAY UNIT 11H,Washington,1837629.22
125-28146,BEDILLION-DAY UNIT 9H,Washington,3006788.6699999995
125-28147,BEDILLION-DAY UNIT 10H,Washington,2413003.06
125-28148,BEDILLION-DAY UNIT 19H,Washington,2342102.1
125-28149,BEDILLION-DAY UNIT 20H,Washington,2432916.19
125-28151,R. SMITH 593786,Washington,
125-28152,BEDILLION-DAY UNIT 13H,Washington,2076397.5000000002
125-28153,MATCHETT FARM 12122 3H,Washington,687200.31
125-28154,MATCHETT FARM 12122 5H,Washington,1055104.57
125-28155,MATCHETT FARM 12122 4H,Washington,893960.66
125-28156,F I MONINGER 594315,Washington,2419087.0
125-28157,MASTER SPLINTER 1,Washington,6244609.0
125-28158,MASTER SPLINTER 3,Washington,5629501.0
125-28159,MASTER SPLINTER 5,Washington,6193862.0
125-28160,MASTER SPLINTER 7,Washington,5742982.0
125-28161,MASTER SPLINTER 9,Washington,5396815.0
125-28163,BROWNLEE MICHAEL UNIT 10H,Washington,2509943.66
125-28164,BROWNLEE MICHAEL UNIT 3H,Washington,2539133.2199999997
125-28165,BROWNLEE MICHAEL UNIT 1H,Washington,2656399.2700000005
125-28166,BROWNLEE MICHAEL UNIT 2H,Washington,2037768.06
125-28167,MAZURE WILLIAM 12118 1H,Washington,
125-28168,MAZURE WILLIAM 12118 2H,Washington,
125-28169,CONSOL MOR30BHS,Washington,
125-28170,MAZURE WILLIAM 12118 8H,Washington,
125-28171,MAZURE WILLIAM 12118 9H,Washington,
125-28172,MAZURE WILLIAM 12118 7H,Washington,
125-28173,PAXTON ISAAC UNIT 7,Washington,
125-28174,"SMITH, LARRY UNIT 12H",Washington,
125-28175,"SMITH, LARRY UNIT 7H",Washington,
125-28176,"SMITH, LARRY UNIT 3H",Washington,
125-28177,KOCI 592406,Washington,2512587.0
125-28178,"SMITH, LARRY UNIT 4H",Washington,
125-28179,"SMITH, LARRY UNIT 13H",Washington,
125-28180,"SMITH, LARRY UNIT 14H",Washington,
125-28181,KOCI 592405,Washington,2143998.0
125-28182,KOCI 592404,Washington,
125-28183,PA GAME COMMISSION UNIT 7H,Washington,
125-28184,PA GAME COMMISSION UNIT 8H,Washington,
125-28185,PA GAME COMMISSION UNIT 13H,Washington,
125-28186,KENDALL UNIT 4H,Washington,1104996.3
125-28187,KENDALL UNIT 5H,Washington,682639.09
125-28188,KENDALL UNIT 12H,Washington,1126087.04
125-28189,PA GAME COMMISSION UNIT 9H,Washington,
125-28190,KENDALL UNIT 8H,Washington,1126015.53
125-28191,SGL 232 NORTH 11871 2H,Washington,
125-28192,SGL 232 NORTH 11871 3H,Washington,
125-28193,SGL 232 NORTH 11871 4H,Washington,
125-28194,SGL 232 NORTH 11871 6H,Washington,
125-28195,MAZURE WILLIAM 12118 3H,Washington,
125-28196,MAZURE WILLIAM 12118 14H,Washington,
125-28197,GREGOR 594358,Washington,
125-28198,KANCEL UNIT 9H,Washington,2463791.72
125-28199,KANCEL UNIT 10H,Washington,2470969.11
125-28200,KANCEL UNIT 11H,Washington,2598178.17
125-28201,STONEWALL VALLEY 594038,Washington,
125-28202,COLVIN MOR42GHS,Washington,
125-28204,"DAY, L & L UNIT 5H",Washington,3006989.2
125-28205,"DAY, L & L UNIT 6H",Washington,2401933.0200000005
125-28206,"DAY, L & L UNIT 7H",Washington,2110626.3999999994
125-28208,MALACHOSKY EDWARD 11752 6H,Washington,6443847.170000001
125-28209,MALACHOSKY EDWARD 11752 7H,Washington,6703769.289999999
125-28210,MALACHOSKY EDWARD 11752 8H,Washington,6795166.539999999
125-28211,MALACHOSKY EDWARD 11752 9H,Washington,6997062.9799999995
125-28212,MALACHOSKY EDWARD 11752 10H,Washington,9273229.67
125-28213,SGL 232 NORTH 11871 1H,Washington,
125-28214,F. I. MONINGER 594874,Washington,1133115.0
125-28215,IMPERIAL LAND UNIT 24H,Washington,1414765.54
125-28216,SMITH LARRY UNIT 5H,Washington,
125-28217,IMPERIAL LAND UNIT 32H,Washington,1476259.52
125-28218,IMPERIAL LAND UNIT 33H,Washington,1646892.8800000001
125-28219,HUFFY'S FAMILY UNIT 10H,Washington,3918956.27
125-28220,HUFFY'S FAMILY UNIT 13H,Washington,3655659.3799999994
125-28221,HUFFY'S FAMILY UNIT 14H,Washington,3449677.1999999997
125-28222,HUFFY'S FAMILY UNIT 15H,Washington,3695949.7199999997
125-28223,HUFFY'S FAMILY UNIT 16H,Washington,4822322.0600000005
125-28224,EAKIN SANDRA 11420 1H,Washington,2474602.6200000006
125-28225,EAKIN SANDRA 11420 2H,Washington,2910650.5700000003
125-28226,EAKIN SANDRA 11420 3H,Washington,2830226.46
125-28227,EAKIN SANDRA 11420 4H,Washington,3066687.8599999994
125-28228,EAKIN SANDRA 11420 5H,Washington,2962206.9799999995
125-28229,EAKIN SANDRA 11420 11H,Washington,2493136.54
125-28230,KANCEL UNIT 12H,Washington,2408652.1999999997
125-28231,KANCEL UNIT 13H,Washington,2404441.56
125-28232,BAUMEL UNIT 6H,Washington,826200.39
125-28233,BAUMEL UNIT 7H,Washington,1872707.35
125-28234,BAUMEL UNIT 8H,Washington,1619376.1700000002
125-28235,BAUMEL UNIT 9H,Washington,2154825.9899999998
125-28236,BAUMEL UNIT 10H,Washington,1935679.4
125-28237,BAUMEL UNIT 11H,Washington,1640880.96
125-28238,COGAR 592748,Washington,
125-28239,COGAR 592749,Washington,
125-28240,COGAR 592750,Washington,
125-28241,COGAR 592752,Washington,
125-28242,MALACHOSKY EDWARD 11752 11H,Washington,
125-28243,COGAR 592754,Washington,2760482.0
125-28244,COGAR 592755,Washington,2758754.0
125-28245,COGAR 592948,Washington,
125-28246,COGAR 592949,Washington,
125-28247,MARTIN EDWARD 12273 6H,Washington,3430738.67
125-28248,MARTIN EDWARD 12273 7H,Washington,3215307.8400000003
125-28249,MARTIN EDWARD 12273 8H,Washington,3692462.34
125-28250,MARTIN EDWARD 12273 9H,Washington,2997661.52
125-28251,MARTIN EDWARD 12273 10H,Washington,2848019.71
125-28252,MARTIN EDWARD 12273 11H,Washington,3159546.22
125-28253,ZIMMER RONALD 10007 3H,Washington,
125-28254,HEYL 593868,Washington,
125-28255,ELLIOTT JOHN 11826 9H,Washington,
125-28257,WAGERS UNIT 5H,Washington,
125-28258,WAGERS UNIT 6H,Washington,
125-28259,WAGERS UNIT 7H,Washington,
125-28260,WAGERS UNIT 9H,Washington,
125-28262,KRAEER (WEST) UNIT 7H,Washington,
125-28263,IMPERIAL LAND UNIT 25H,Washington,1522528.25
125-28264,IMPERIAL LAND UNIT 26H,Washington,
125-28265,IMPERIAL LAND UNIT 30H,Washington,1333647.59
125-28266,IMPERIAL LAND UNIT 31H,Washington,1240223.7799999998
125-28269,CNX MOR31FHS,Washington,1800011.62
125-28270,SWAGLER 1,Washington,
125-28271,SWAGLER 3,Washington,
125-28272,SWAGLER 5,Washington,
125-28273,SWAGLER 7,Washington,
125-28274,SWAGLER 9,Washington,
125-28276,CONSOL MOR30LHS,Washington,3389357.6999999997
125-28277,CONSOL MOR30NHS,Washington,3885316.37
125-28278,CONSOL MOR30MHS,Washington,3460043.750000001
125-28279,"HUNTER, JOHN UNIT 6H",Washington,
125-28280,"HUNTER, JOHN UNIT 7H",Washington,
125-28281,"HUNTER, JOHN UNIT 8H",Washington,
125-28282,"HUNTER, JOHN UNIT 9H",Washington,
125-28283,"HUNTER, JOHN UNIT 10H",Washington,
125-28284,"HUNTER, JOHN UNIT 11H",Washington,
125-28285,"HUNTER, JOHN UNIT 12H",Washington,
125-28287,HAYWOOD MON110H24,Washington,
125-28288,JALAPENO 1V,Washington,
125-28289,HAYWOOD MON110H25,Washington,
125-28290,HAYWOOD MON110H26,Washington,
125-28291,BROWNLEE KELLEY 12333 3H,Washington,
125-28292,BROWNLEE KELLEY 12333 2H,Washington,
125-28293,BROWNLEE KELLEY 12333 4H,Washington,
125-28294,BROWNLEE KELLEY 12333 5H,Washington,
125-28295,BROWNLEE KELLEY 12333 6H,Washington,
125-28296,SHOTSKI 1,Washington,
125-28297,SHOTSKI 3,Washington,
125-28298,SHOTSKI 5,Washington,
125-28299,SHOTSKI 7,Washington,
125-28300,SHOTSKI 9,Washington,
125-28301,BROWNLEE KELLEY 12333 7H,Washington,
125-28302,BROWNLEE KELLEY 12333 8H,Washington,
125-28303,BROWNLEE KELLEY 12333 9H,Washington,
125-28304,BROWNLEE KELLEY 12333 10H,Washington,
125-28307,HUNTER AMT113H5,Washington,
125-28308,HUNTER AMT113H6,Washington,
125-28309,PHOENIX 1V,Washington,
125-28310,HUNTER AMT113H7,Washington,
125-28311,HUNTER AMT113H8,Washington,
125-28312,HUNTER AMT113H22,Washington,
125-28313,HUNTER AMT113H23,Washington,
125-28315,HUNTER AMT113H24,Washington,
125-28316,HUNTER AMT113H25,Washington,
125-28317,MASTER SPLINTER 2,Washington,
125-28318,MASTER SPLINTER 4,Washington,
125-28319,WIGGIN OUT 1,Washington,
125-28320,MASTER SPLINTER 8,Washington,
125-28321,MASTER SPLINTER 6,Washington,
125-28322,WIGGIN OUT 3,Washington,
125-28323,WIGGIN OUT 5,Washington,
125-28324,WIGGIN OUT 7,Washington,
125-28325,REDD MON219H31,Washington,
125-28326,CNX MOR31NHS,Washington,1939781.3900000001
125-28327,CNX MOR31PHS,Washington,1952226.5100000002
125-28328,ZIMMER RONALD 10007 1H,Washington,
125-28329,ZIMMER RONALD 10007 4H,Washington,
125-28330,ZIMMER RONALD 10007 2H,Washington,
125-28331,ZIMMER RONALD 10007 5H,Washington,
125-28332,ZIMMER RONALD 10007 6H,Washington,
125-28334,JALAPENO 3,Washington,
125-28335,JALAPENO 7,Washington,
125-28336,JALAPENO 5,Washington,
125-28337,JALAPENO 1,Washington,
125-28338,HUNTER AMT113H1,Washington,
125-28339,HUNTER AMT113H2,Washington,
125-28340,HUNTER AMT113H4,Washington,
125-28341,HUNTER AMT113H3,Washington,
125-28342,HUNTER AMT113H20,Washington,
125-28343,HUNTER AMT113H21,Washington,
125-28344,HUNTER AMT113H19,Washington,
125-28345,HUNTER AMT113H15,Washington,
125-28346,CAPTAIN USA 6,Washington,
125-28347,CAPTAIN USA 4,Washington,
125-28348,CAPTAIN USA 8,Washington,
125-28349,CAPTAIN USA 2,Washington,
125-28350,THREE MUSKETEERS 1,Washington,
125-28351,THREE MUSKETEERS 3,Washington,
125-28352,THREE MUSKETEERS 5,Washington,
125-28353,THREE MUSKETEERS 7,Washington,
125-28354,THREE MUSKETEERS 9,Washington,
125-28355,PHOENIX 2,Washington,
125-28356,PHOENIX 4,Washington,
125-28357,PHOENIX 6,Washington,
125-28358,PHOENIX 8,Washington,
125-28359,PHOENIX 10,Washington,
125-28360,PHOENIX 12,Washington,
125-28361,CNX MOR31JHS,Washington,2215051.41
125-28362,CNX MOR31KHS,Washington,1929737.88
125-28363,X-MAN 3,Washington,
